hogar,cluster,estrategia,algoritmo,hour,0,1,2,3,4
,,dia_domingo,GMM_k5_profile,6,0.0956346153846153,0.1137467948717948,0.14825,0.071576923076923,0.2142884615384615
,,dia_domingo,GMM_k5_profile,7,0.110875,0.1590160256410256,0.1773846153846154,0.1339038461538461,0.2796923076923077
,,dia_domingo,GMM_k5_profile,8,0.1432475961538461,0.2324294871794871,0.2606730769230769,0.2474038461538461,0.2951192307692287
,,dia_domingo,GMM_k5_profile,9,0.1643076923076923,0.3076634615384615,0.3328846153846153,0.5815769230769231,0.3265057692307662
,,dia_domingo,GMM_k5_profile,10,0.1838846153846154,0.3545897435897436,0.3866538461538462,0.6289230769230769,0.5712173076923046
,,dia_domingo,GMM_k5_profile,11,0.1811778846153846,0.356400641025641,0.3345384615384615,0.6767692307692308,0.731526923076919
,,dia_domingo,GMM_k5_profile,12,0.2146033653846153,0.3659839743589743,0.2565961538461538,0.7467115384615385,0.8061807692307652
,,dia_domingo,GMM_k5_profile,13,0.2445312499999999,0.4749647435897435,0.3365961538461538,0.7880384615384616,0.7110653846153805
,,dia_domingo,GMM_k5_profile,14,0.24603125,0.3693333333333333,0.4145961538461539,0.6538846153846154,0.6424673076923046
,,dia_domingo,GMM_k5_profile,15,0.2019543269230769,0.3066025641025641,0.4218076923076923,0.4324807692307692,0.688349999999998
,,dia_domingo,GMM_k5_profile,16,0.1906490384615384,0.2958044871794872,0.2337499999999999,0.4445384615384615,0.6395615384615365
,,dia_domingo,GMM_k5_profile,17,0.1954278846153846,0.2982884615384615,0.3099423076923077,0.5005576923076923,0.6915
,,dia_domingo,GMM_k5_profile,18,0.2187572115384615,0.3265,0.3638653846153846,0.5438846153846154,0.8298653846153846
,,dia_domingo,GMM_k5_profile,19,0.2463028846153846,0.408349358974359,0.3531346153846154,0.6236923076923078,0.7844230769230769
,,dia_domingo,GMM_k5_profile,20,0.2538822115384615,0.4919903846153846,0.3666730769230769,0.5628461538461539,0.5773269230769231
,,dia_domingo,GMM_k5_profile,21,0.2123365384615384,0.4261057692307692,0.5603076923076923,0.5739615384615384,0.5145192307692308
,,dia_domingo,GMM_k5_profile,22,0.1611658653846154,0.3143653846153846,0.4545384615384615,0.4023269230769231,0.4049230769230769
,,dia_domingo,GMM_k5_profile,23,0.1326658653846154,0.2069294871794872,0.5144038461538462,0.2532692307692307,0.3112692307692307
,,dia_domingo,GMM_k5_profile,total_mean_consumption,3.96149543242551,6.562468622233606,7.910846224992172,9.500218510771507,11.207199245140696
ABLD,0.0,dia_domingo,KMeans_k2,,,,,,
AJVG,0.0,dia_domingo,KMeans_k2,,,,,,
ATF,0.0,dia_domingo,KMeans_k2,,,,,,
FJAG,1.0,dia_domingo,KMeans_k2,,,,,,
FMB,0.0,dia_domingo,KMeans_k2,,,,,,
GPC,0.0,dia_domingo,KMeans_k2,,,,,,
JACL,0.0,dia_domingo,KMeans_k2,,,,,,
JALG,1.0,dia_domingo,KMeans_k2,,,,,,
JLG,0.0,dia_domingo,KMeans_k2,,,,,,
JMM,1.0,dia_domingo,KMeans_k2,,,,,,
LFZA,0.0,dia_domingo,KMeans_k2,,,,,,
MANA,1.0,dia_domingo,KMeans_k2,,,,,,
MBGV,0.0,dia_domingo,KMeans_k2,,,,,,
MTTA,1.0,dia_domingo,KMeans_k2,,,,,,
PAA,1.0,dia_domingo,KMeans_k2,,,,,,
RFM,0.0,dia_domingo,KMeans_k2,,,,,,
RTF,0.0,dia_domingo,KMeans_k2,,,,,,
,,dia_domingo,KMeans_k2_profile,0,0.1238449197860962,0.2355228758169934,,,
,,dia_domingo,KMeans_k2_profile,1,0.1054073426573426,0.2040160256410256,,,
,,dia_domingo,KMeans_k2_profile,2,0.0943945111492281,0.1697924528301887,,,
,,dia_domingo,KMeans_k2_profile,3,0.0905332167832167,0.150676282051282,,,
,,dia_domingo,KMeans_k2_profile,4,0.0860192307692307,0.1298910256410256,,,
,,dia_domingo,KMeans_k2_profile,5,0.085576923076923,0.1259166666666666,,,
,,dia_domingo,KMeans_k2_profile,6,0.0974895104895105,0.1348814102564102,,,
,,dia_domingo,KMeans_k2_profile,7,0.1230681818181818,0.1797211538461538,,,
,,dia_domingo,KMeans_k2_profile,8,0.1701101398601398,0.2454237179487176,,,
,,dia_domingo,KMeans_k2_profile,9,0.2088671328671328,0.3506451923076918,,,
,,dia_domingo,KMeans_k2_profile,10,0.2290576923076923,0.4442958333333328,,,
,,dia_domingo,KMeans_k2_profile,11,0.2227272727272727,0.4801102564102557,,,
,,dia_domingo,KMeans_k2_profile,12,0.239305944055944,0.5149756410256403,,,
,,dia_domingo,KMeans_k2_profile,13,0.2833461538461538,0.5874884615384609,,,
,,dia_domingo,KMeans_k2_profile,14,0.2531923076923077,0.518347115384615,,,
,,dia_domingo,KMeans_k2_profile,15,0.2122534965034964,0.4438499999999997,,,
,,dia_domingo,KMeans_k2_profile,16,0.2053566433566433,0.393157692307692,,,
,,dia_domingo,KMeans_k2_profile,17,0.2000506993006993,0.4424326923076923,,,
,,dia_domingo,KMeans_k2_profile,18,0.223055944055944,0.4988429487179487,,,
,,dia_domingo,KMeans_k2_profile,19,0.2914527972027972,0.4959647435897436,,,
,,dia_domingo,KMeans_k2_profile,20,0.3337010489510489,0.4698557692307692,,,
,,dia_domingo,KMeans_k2_profile,21,0.2748863636363636,0.4800608974358973,,,
,,dia_domingo,KMeans_k2_profile,22,0.1938706293706293,0.3841217948717948,,,
,,dia_domingo,KMeans_k2_profile,23,0.1407045454545454,0.3056826923076923,,,
,,dia_domingo,KMeans_k2_profile,total_mean_consumption,4.488272647718541,8.38567334146769,,,
ABLD,0.0,dia_domingo,KMeans_k3,,,,,,
AJVG,1.0,dia_domingo,KMeans_k3,,,,,,
ATF,0.0,dia_domingo,KMeans_k3,,,,,,
FJAG,1.0,dia_domingo,KMeans_k3,,,,,,
FMB,0.0,dia_domingo,KMeans_k3,,,,,,
GPC,0.0,dia_domingo,KMeans_k3,,,,,,
JACL,0.0,dia_domingo,KMeans_k3,,,,,,
JALG,1.0,dia_domingo,KMeans_k3,,,,,,
JLG,0.0,dia_domingo,KMeans_k3,,,,,,
JMM,1.0,dia_domingo,KMeans_k3,,,,,,
LFZA,0.0,dia_domingo,KMeans_k3,,,,,,
MANA,1.0,dia_domingo,KMeans_k3,,,,,,
MBGV,1.0,dia_domingo,KMeans_k3,,,,,,
MTTA,2.0,dia_domingo,KMeans_k3,,,,,,
PAA,1.0,dia_domingo,KMeans_k3,,,,,,
RFM,0.0,dia_domingo,KMeans_k3,,,,,,
RTF,1.0,dia_domingo,KMeans_k3,,,,,,
,,dia_domingo,KMeans_k3_profile,0,0.1148308823529411,0.1849607843137254,0.3770980392156862,,
,,dia_domingo,KMeans_k3_profile,1,0.0978125,0.1481153846153846,0.4161538461538461,,
,,dia_domingo,KMeans_k3_profile,2,0.091943396226415,0.1243066037735849,0.3270943396226415,,
,,dia_domingo,KMeans_k3_profile,3,0.0891586538461538,0.1164014423076923,0.2554423076923077,,
,,dia_domingo,KMeans_k3_profile,4,0.0866033653846153,0.1071274038461538,0.1757115384615384,,
,,dia_domingo,KMeans_k3_profile,5,0.0837115384615384,0.1118004807692307,0.1327499999999999,,
,,dia_domingo,KMeans_k3_profile,6,0.0956346153846153,0.1210432692307692,0.14825,,
,,dia_domingo,KMeans_k3_profile,7,0.110875,0.1709615384615384,0.1773846153846154,,
,,dia_domingo,KMeans_k3_profile,8,0.1432475961538461,0.2421374999999997,0.2606730769230769,,
,,dia_domingo,KMeans_k3_profile,9,0.1643076923076923,0.3442579326923073,0.3328846153846153,,
,,dia_domingo,KMeans_k3_profile,10,0.1838846153846154,0.4159598557692304,0.3866538461538462,,
,,dia_domingo,KMeans_k3_profile,11,0.1811778846153846,0.4433374999999995,0.3345384615384615,,
,,dia_domingo,KMeans_k3_profile,12,0.2146033653846153,0.4685995192307687,0.2565961538461538,,
,,dia_domingo,KMeans_k3_profile,13,0.2445312499999999,0.543611538461538,0.3365961538461538,,
,,dia_domingo,KMeans_k3_profile,14,0.24603125,0.439043990384615,0.4145961538461539,,
,,dia_domingo,KMeans_k3_profile,15,0.2019543269230769,0.370055769230769,0.4218076923076923,,
,,dia_domingo,KMeans_k3_profile,16,0.1906490384615384,0.3573658653846152,0.2337499999999999,,
,,dia_domingo,KMeans_k3_profile,17,0.1954278846153846,0.3727235576923077,0.3099423076923077,,
,,dia_domingo,KMeans_k3_profile,18,0.2187572115384615,0.41659375,0.3638653846153846,,
,,dia_domingo,KMeans_k3_profile,19,0.2463028846153846,0.4822764423076923,0.3531346153846154,,
,,dia_domingo,KMeans_k3_profile,20,0.2538822115384615,0.5115144230769231,0.3666730769230769,,
,,dia_domingo,KMeans_k3_profile,21,0.2123365384615384,0.455639423076923,0.5603076923076923,,
,,dia_domingo,KMeans_k3_profile,22,0.1611658653846154,0.3366802884615384,0.4545384615384615,,
,,dia_domingo,KMeans_k3_profile,23,0.1326658653846154,0.225764423076923,0.5144038461538462,,
,,dia_domingo,KMeans_k3_profile,total_mean_consumption,3.96149543242551,7.510278686164231,7.910846224992172,,
ABLD,0.0,dia_domingo,KMeans_k4,,,,,,
AJVG,1.0,dia_domingo,KMeans_k4,,,,,,
ATF,0.0,dia_domingo,KMeans_k4,,,,,,
FJAG,3.0,dia_domingo,KMeans_k4,,,,,,
FMB,0.0,dia_domingo,KMeans_k4,,,,,,
GPC,0.0,dia_domingo,KMeans_k4,,,,,,
JACL,0.0,dia_domingo,KMeans_k4,,,,,,
JALG,1.0,dia_domingo,KMeans_k4,,,,,,
JLG,0.0,dia_domingo,KMeans_k4,,,,,,
JMM,1.0,dia_domingo,KMeans_k4,,,,,,
LFZA,0.0,dia_domingo,KMeans_k4,,,,,,
MANA,1.0,dia_domingo,KMeans_k4,,,,,,
MBGV,1.0,dia_domingo,KMeans_k4,,,,,,
MTTA,2.0,dia_domingo,KMeans_k4,,,,,,
PAA,1.0,dia_domingo,KMeans_k4,,,,,,
RFM,0.0,dia_domingo,KMeans_k4,,,,,,
RTF,1.0,dia_domingo,KMeans_k4,,,,,,
,,dia_domingo,KMeans_k4_profile,0,0.1148308823529411,0.1771680672268907,0.3770980392156862,0.2395098039215686,
,,dia_domingo,KMeans_k4_profile,1,0.0978125,0.1414807692307692,0.4161538461538461,0.1945576923076923,
,,dia_domingo,KMeans_k4_profile,2,0.091943396226415,0.1156576819407008,0.3270943396226415,0.1848490566037736,
,,dia_domingo,KMeans_k4_profile,3,0.0891586538461538,0.1066043956043956,0.2554423076923077,0.1849807692307692,
,,dia_domingo,KMeans_k4_profile,4,0.0866033653846153,0.0960631868131868,0.1757115384615384,0.184576923076923,
,,dia_domingo,KMeans_k4_profile,5,0.0837115384615384,0.0993543956043956,0.1327499999999999,0.1989230769230769,
,,dia_domingo,KMeans_k4_profile,6,0.0956346153846153,0.1077225274725274,0.14825,0.2142884615384615,
,,dia_domingo,KMeans_k4_profile,7,0.110875,0.1554285714285714,0.1773846153846154,0.2796923076923077,
,,dia_domingo,KMeans_k4_profile,8,0.1432475961538461,0.2345686813186813,0.2606730769230769,0.2951192307692287,
,,dia_domingo,KMeans_k4_profile,9,0.1643076923076923,0.346793956043956,0.3328846153846153,0.3265057692307662,
,,dia_domingo,KMeans_k4_profile,10,0.1838846153846154,0.3937802197802197,0.3866538461538462,0.5712173076923046,
,,dia_domingo,KMeans_k4_profile,11,0.1811778846153846,0.4021675824175824,0.3345384615384615,0.731526923076919,
,,dia_domingo,KMeans_k4_profile,12,0.2146033653846153,0.4203736263736263,0.2565961538461538,0.8061807692307652,
,,dia_domingo,KMeans_k4_profile,13,0.2445312499999999,0.5196895604395604,0.3365961538461538,0.7110653846153805,
,,dia_domingo,KMeans_k4_profile,14,0.24603125,0.4099835164835165,0.4145961538461539,0.6424673076923046,
,,dia_domingo,KMeans_k4_profile,15,0.2019543269230769,0.3245851648351648,0.4218076923076923,0.688349999999998,
,,dia_domingo,KMeans_k4_profile,16,0.1906490384615384,0.3170521978021978,0.2337499999999999,0.6395615384615365,
,,dia_domingo,KMeans_k4_profile,17,0.1954278846153846,0.3271840659340659,0.3099423076923077,0.6915,
,,dia_domingo,KMeans_k4_profile,18,0.2187572115384615,0.357554945054945,0.3638653846153846,0.8298653846153846,
,,dia_domingo,KMeans_k4_profile,19,0.2463028846153846,0.4391126373626374,0.3531346153846154,0.7844230769230769,
,,dia_domingo,KMeans_k4_profile,20,0.2538822115384615,0.5021126373626373,0.3666730769230769,0.5773269230769231,
,,dia_domingo,KMeans_k4_profile,21,0.2123365384615384,0.447228021978022,0.5603076923076923,0.5145192307692308,
,,dia_domingo,KMeans_k4_profile,22,0.1611658653846154,0.3269313186813187,0.4545384615384615,0.4049230769230769,
,,dia_domingo,KMeans_k4_profile,23,0.1326658653846154,0.2135494505494505,0.5144038461538462,0.3112692307692307,
,,dia_domingo,KMeans_k4_profile,total_mean_consumption,3.96149543242551,6.982147177739021,7.910846224992172,11.207199245140696,
ABLD,0.0,dia_domingo,KMeans_k5,,,,,,
AJVG,1.0,dia_domingo,KMeans_k5,,,,,,
ATF,0.0,dia_domingo,KMeans_k5,,,,,,
FJAG,4.0,dia_domingo,KMeans_k5,,,,,,
FMB,0.0,dia_domingo,KMeans_k5,,,,,,
GPC,0.0,dia_domingo,KMeans_k5,,,,,,
JACL,0.0,dia_domingo,KMeans_k5,,,,,,
JALG,1.0,dia_domingo,KMeans_k5,,,,,,
JLG,0.0,dia_domingo,KMeans_k5,,,,,,
JMM,1.0,dia_domingo,KMeans_k5,,,,,,
LFZA,0.0,dia_domingo,KMeans_k5,,,,,,
MANA,1.0,dia_domingo,KMeans_k5,,,,,,
MBGV,1.0,dia_domingo,KMeans_k5,,,,,,
MTTA,2.0,dia_domingo,KMeans_k5,,,,,,
PAA,3.0,dia_domingo,KMeans_k5,,,,,,
RFM,0.0,dia_domingo,KMeans_k5,,,,,,
RTF,1.0,dia_domingo,KMeans_k5,,,,,,
,,dia_domingo,KMeans_k5_profile,0,0.1148308823529411,0.1772614379084967,0.3770980392156862,0.1766078431372549,0.2395098039215686
,,dia_domingo,KMeans_k5_profile,1,0.0978125,0.1421474358974359,0.4161538461538461,0.1374807692307692,0.1945576923076923
,,dia_domingo,KMeans_k5_profile,2,0.091943396226415,0.1182264150943396,0.3270943396226415,0.1002452830188679,0.1848490566037736
,,dia_domingo,KMeans_k5_profile,3,0.0891586538461538,0.1114647435897436,0.2554423076923077,0.0774423076923077,0.1849807692307692
,,dia_domingo,KMeans_k5_profile,4,0.0866033653846153,0.1000384615384615,0.1757115384615384,0.0722115384615384,0.184576923076923
,,dia_domingo,KMeans_k5_profile,5,0.0837115384615384,0.1042660256410256,0.1327499999999999,0.0698846153846153,0.1989230769230769
,,dia_domingo,KMeans_k5_profile,6,0.0956346153846153,0.1137467948717948,0.14825,0.071576923076923,0.2142884615384615
,,dia_domingo,KMeans_k5_profile,7,0.110875,0.1590160256410256,0.1773846153846154,0.1339038461538461,0.2796923076923077
,,dia_domingo,KMeans_k5_profile,8,0.1432475961538461,0.2324294871794871,0.2606730769230769,0.2474038461538461,0.2951192307692287
,,dia_domingo,KMeans_k5_profile,9,0.1643076923076923,0.3076634615384615,0.3328846153846153,0.5815769230769231,0.3265057692307662
,,dia_domingo,KMeans_k5_profile,10,0.1838846153846154,0.3545897435897436,0.3866538461538462,0.6289230769230769,0.5712173076923046
,,dia_domingo,KMeans_k5_profile,11,0.1811778846153846,0.356400641025641,0.3345384615384615,0.6767692307692308,0.731526923076919
,,dia_domingo,KMeans_k5_profile,12,0.2146033653846153,0.3659839743589743,0.2565961538461538,0.7467115384615385,0.8061807692307652
,,dia_domingo,KMeans_k5_profile,13,0.2445312499999999,0.4749647435897435,0.3365961538461538,0.7880384615384616,0.7110653846153805
,,dia_domingo,KMeans_k5_profile,14,0.24603125,0.3693333333333333,0.4145961538461539,0.6538846153846154,0.6424673076923046
,,dia_domingo,KMeans_k5_profile,15,0.2019543269230769,0.3066025641025641,0.4218076923076923,0.4324807692307692,0.688349999999998
,,dia_domingo,KMeans_k5_profile,16,0.1906490384615384,0.2958044871794872,0.2337499999999999,0.4445384615384615,0.6395615384615365
,,dia_domingo,KMeans_k5_profile,17,0.1954278846153846,0.2982884615384615,0.3099423076923077,0.5005576923076923,0.6915
,,dia_domingo,KMeans_k5_profile,18,0.2187572115384615,0.3265,0.3638653846153846,0.5438846153846154,0.8298653846153846
,,dia_domingo,KMeans_k5_profile,19,0.2463028846153846,0.408349358974359,0.3531346153846154,0.6236923076923078,0.7844230769230769
,,dia_domingo,KMeans_k5_profile,20,0.2538822115384615,0.4919903846153846,0.3666730769230769,0.5628461538461539,0.5773269230769231
,,dia_domingo,KMeans_k5_profile,21,0.2123365384615384,0.4261057692307692,0.5603076923076923,0.5739615384615384,0.5145192307692308
,,dia_domingo,KMeans_k5_profile,22,0.1611658653846154,0.3143653846153846,0.4545384615384615,0.4023269230769231,0.4049230769230769
,,dia_domingo,KMeans_k5_profile,23,0.1326658653846154,0.2069294871794872,0.5144038461538462,0.2532692307692307,0.3112692307692307
,,dia_domingo,KMeans_k5_profile,total_mean_consumption,3.96149543242551,6.562468622233606,7.910846224992172,9.500218510771507,11.207199245140696
ABLD,1.0,dia_jueves,Agglomerative_k2,,,,,,
AJVG,0.0,dia_jueves,Agglomerative_k2,,,,,,
ATF,0.0,dia_jueves,Agglomerative_k2,,,,,,
FJAG,1.0,dia_jueves,Agglomerative_k2,,,,,,
FMB,1.0,dia_jueves,Agglomerative_k2,,,,,,
GPC,0.0,dia_jueves,Agglomerative_k2,,,,,,
JACL,0.0,dia_jueves,Agglomerative_k2,,,,,,
JALG,1.0,dia_jueves,Agglomerative_k2,,,,,,
JLG,0.0,dia_jueves,Agglomerative_k2,,,,,,
JMM,1.0,dia_jueves,Agglomerative_k2,,,,,,
LFZA,0.0,dia_jueves,Agglomerative_k2,,,,,,
MANA,1.0,dia_jueves,Agglomerative_k2,,,,,,
MBGV,1.0,dia_jueves,Agglomerative_k2,,,,,,
MTTA,1.0,dia_jueves,Agglomerative_k2,,,,,,
PAA,1.0,dia_jueves,Agglomerative_k2,,,,,,
RFM,0.0,dia_jueves,Agglomerative_k2,,,,,,
RTF,1.0,dia_jueves,Agglomerative_k2,,,,,,
,,dia_jueves,Agglomerative_k2_profile,0,0.1217857142857142,0.1884192307692307,,,
,,dia_jueves,Agglomerative_k2_profile,1,0.1020137362637362,0.1651884615384615,,,
,,dia_jueves,Agglomerative_k2_profile,2,0.0975824175824175,0.1417442307692307,,,
,,dia_jueves,Agglomerative_k2_profile,3,0.0873543956043956,0.1176499999999999,,,
,,dia_jueves,Agglomerative_k2_profile,4,0.0935082417582417,0.1123096153846154,,,
,,dia_jueves,Agglomerative_k2_profile,5,0.1075796703296703,0.1257884615384615,,,
,,dia_jueves,Agglomerative_k2_profile,6,0.1652912087912088,0.1950115384615384,,,
,,dia_jueves,Agglomerative_k2_profile,7,0.2049038461538461,0.2728384615384615,,,
,,dia_jueves,Agglomerative_k2_profile,8,0.1508489010989011,0.2569557692307692,,,
,,dia_jueves,Agglomerative_k2_profile,9,0.1210412087912087,0.263101923076923,,,
,,dia_jueves,Agglomerative_k2_profile,10,0.1304752747252747,0.262425,,,
,,dia_jueves,Agglomerative_k2_profile,11,0.1237280219780219,0.3165215384615382,,,
,,dia_jueves,Agglomerative_k2_profile,12,0.1589725274725275,0.4004294230769227,,,
,,dia_jueves,Agglomerative_k2_profile,13,0.1961126373626373,0.4192796153846149,,,
,,dia_jueves,Agglomerative_k2_profile,14,0.217782967032967,0.3905678846153843,,,
,,dia_jueves,Agglomerative_k2_profile,15,0.1898104395604395,0.3576715384615382,,,
,,dia_jueves,Agglomerative_k2_profile,16,0.1572692307692307,0.3452176923076921,,,
,,dia_jueves,Agglomerative_k2_profile,17,0.1638241758241758,0.3481869230769229,,,
,,dia_jueves,Agglomerative_k2_profile,18,0.1818131868131868,0.3475598076923076,,,
,,dia_jueves,Agglomerative_k2_profile,19,0.2213791208791209,0.3772846153846154,,,
,,dia_jueves,Agglomerative_k2_profile,20,0.2599725274725274,0.4329115384615384,,,
,,dia_jueves,Agglomerative_k2_profile,21,0.2419395604395604,0.3999730769230769,,,
,,dia_jueves,Agglomerative_k2_profile,22,0.1997170329670329,0.302775,,,
,,dia_jueves,Agglomerative_k2_profile,23,0.1476538461538461,0.2348269230769231,,,
,,dia_jueves,Agglomerative_k2_profile,total_mean_consumption,3.84235989010989,6.774638269230766,,,
ABLD,1.0,dia_jueves,Agglomerative_k3,,,,,,
AJVG,0.0,dia_jueves,Agglomerative_k3,,,,,,
ATF,0.0,dia_jueves,Agglomerative_k3,,,,,,
FJAG,2.0,dia_jueves,Agglomerative_k3,,,,,,
FMB,1.0,dia_jueves,Agglomerative_k3,,,,,,
GPC,0.0,dia_jueves,Agglomerative_k3,,,,,,
JACL,0.0,dia_jueves,Agglomerative_k3,,,,,,
JALG,1.0,dia_jueves,Agglomerative_k3,,,,,,
JLG,0.0,dia_jueves,Agglomerative_k3,,,,,,
JMM,1.0,dia_jueves,Agglomerative_k3,,,,,,
LFZA,0.0,dia_jueves,Agglomerative_k3,,,,,,
MANA,1.0,dia_jueves,Agglomerative_k3,,,,,,
MBGV,1.0,dia_jueves,Agglomerative_k3,,,,,,
MTTA,2.0,dia_jueves,Agglomerative_k3,,,,,,
PAA,1.0,dia_jueves,Agglomerative_k3,,,,,,
RFM,0.0,dia_jueves,Agglomerative_k3,,,,,,
RTF,1.0,dia_jueves,Agglomerative_k3,,,,,,
,,dia_jueves,Agglomerative_k3_profile,0,0.1217857142857142,0.1518317307692308,0.3347692307692307,,
,,dia_jueves,Agglomerative_k3_profile,1,0.1020137362637362,0.1343389423076923,0.2885865384615385,,
,,dia_jueves,Agglomerative_k3_profile,2,0.0975824175824175,0.11884375,0.2333461538461538,,
,,dia_jueves,Agglomerative_k3_profile,3,0.0873543956043956,0.0992788461538461,0.1911346153846153,,
,,dia_jueves,Agglomerative_k3_profile,4,0.0935082417582417,0.0993725961538461,0.1640576923076923,,
,,dia_jueves,Agglomerative_k3_profile,5,0.1075796703296703,0.106358173076923,0.2035096153846153,,
,,dia_jueves,Agglomerative_k3_profile,6,0.1652912087912088,0.1797620192307692,0.2560096153846154,,
,,dia_jueves,Agglomerative_k3_profile,7,0.2049038461538461,0.2721490384615385,0.2755961538461539,,
,,dia_jueves,Agglomerative_k3_profile,8,0.1508489010989011,0.2570552884615384,0.2565576923076923,,
,,dia_jueves,Agglomerative_k3_profile,9,0.1210412087912087,0.2552764423076923,0.2944038461538462,,
,,dia_jueves,Agglomerative_k3_profile,10,0.1304752747252747,0.248125,0.319625,,
,,dia_jueves,Agglomerative_k3_profile,11,0.1237280219780219,0.3065432692307692,0.3564346153846144,,
,,dia_jueves,Agglomerative_k3_profile,12,0.1589725274725275,0.3842427884615385,0.4651759615384601,,
,,dia_jueves,Agglomerative_k3_profile,13,0.1961126373626373,0.4261514423076923,0.3917923076923056,,
,,dia_jueves,Agglomerative_k3_profile,14,0.217782967032967,0.3787067307692308,0.4380124999999985,,
,,dia_jueves,Agglomerative_k3_profile,15,0.1898104395604395,0.3399134615384616,0.4287038461538451,,
,,dia_jueves,Agglomerative_k3_profile,16,0.1572692307692307,0.3158485576923077,0.4626942307692298,,
,,dia_jueves,Agglomerative_k3_profile,17,0.1638241758241758,0.2913485576923076,0.5755403846153836,,
,,dia_jueves,Agglomerative_k3_profile,18,0.1818131868131868,0.2961201923076923,0.5533182692307688,,
,,dia_jueves,Agglomerative_k3_profile,19,0.2213791208791209,0.3457524038461538,0.5034134615384616,,
,,dia_jueves,Agglomerative_k3_profile,20,0.2599725274725274,0.44690625,0.3769326923076923,,
,,dia_jueves,Agglomerative_k3_profile,21,0.2419395604395604,0.4115625,0.3536153846153846,,
,,dia_jueves,Agglomerative_k3_profile,22,0.1997170329670329,0.2892259615384615,0.3569711538461538,,
,,dia_jueves,Agglomerative_k3_profile,23,0.1476538461538461,0.2092403846153846,0.3371730769230769,,
,,dia_jueves,Agglomerative_k3_profile,total_mean_consumption,3.84235989010989,6.363954326923077,8.417374038461528,,
ABLD,2.0,dia_jueves,Agglomerative_k4,,,,,,
AJVG,1.0,dia_jueves,Agglomerative_k4,,,,,,
ATF,0.0,dia_jueves,Agglomerative_k4,,,,,,
FJAG,3.0,dia_jueves,Agglomerative_k4,,,,,,
FMB,2.0,dia_jueves,Agglomerative_k4,,,,,,
GPC,0.0,dia_jueves,Agglomerative_k4,,,,,,
JACL,0.0,dia_jueves,Agglomerative_k4,,,,,,
JALG,2.0,dia_jueves,Agglomerative_k4,,,,,,
JLG,0.0,dia_jueves,Agglomerative_k4,,,,,,
JMM,2.0,dia_jueves,Agglomerative_k4,,,,,,
LFZA,0.0,dia_jueves,Agglomerative_k4,,,,,,
